present_in_dict,word,present_BUS,present_UNESCO,present_book,sum
1,autonomous,1,0,0,1
1,autoregressive,1,0,0,1
1,availability,1,0,0,1
1,avenue,0,0,1,1
1,avoidance,1,0,0,1
1,b.s,0,0,1,1
1,baboon,0,0,1,1
1,backwardation,1,0,0,1
1,backwoods,0,0,1,1
1,bacon,0,0,1,1
1,badger,0,0,1,1
1,bahamas,0,0,1,1
1,bail,1,0,0,1
1,baker,0,0,1,1
1,balloon,1,0,0,1
1,bancroft,0,0,1,1
1,barbara,0,0,1,1
1,barbarian,0,0,1,1
1,barbarism,0,0,1,1
1,barbarous,0,0,1,1
1,barber,0,0,1,1
1,barely,0,0,1,1
1,barkly,0,0,1,1
1,barometer,1,0,0,1
1,barrow,0,0,1,1
1,bathurst,0,0,1,1
1,battalion,0,0,1,1
1,bawl,0,0,1,1
1,baynard,0,0,1,1
1,beak,0,0,1,1
1,beaman,0,0,1,1
1,beaufort,0,0,1,1
1,because,0,0,1,1
1,belgium,0,0,1,1
1,bend,0,0,1,1
1,bengal,0,0,1,1
1,bennet,0,0,1,1
1,bequest,0,0,1,1
1,berkshires,0,0,1,1
1,beset,0,0,1,1
1,bestir,0,0,1,1
1,betoken,0,0,1,1
1,betray,0,0,1,1
1,beyer,0,0,1,1
1,bibliodiversity,0,1,0,1
1,bicolored,0,0,1,1
1,bighorn,0,0,1,1
1,binomial,1,0,0,1
1,bitterly,0,0,1,1
1,bittern,0,0,1,1
1,blesbok,0,0,1,1
1,blessbok,0,0,1,1
1,blindly,0,0,1,1
1,blink,0,0,1,1
1,bloat,0,0,1,1
1,bluff,0,0,1,1
1,boar,0,0,1,1
1,bobwhite,0,0,1,1
1,bodied,0,0,1,1
1,boldly,0,0,1,1
1,boon,0,0,1,1
1,bootstrap,1,0,0,1
1,bore,0,0,1,1
1,borer,0,0,1,1
1,borough,0,0,1,1
1,boss,0,0,1,1
1,bother,0,0,1,1
1,bow,0,0,1,1
1,bowdish,0,0,1,1
1,bowel,0,0,1,1
1,bramblings,0,0,1,1
1,brazilian,0,0,1,1
1,bread,0,0,1,1
1,breaker,0,0,1,1
1,bredasdorp,0,0,1,1
1,breton,0,0,1,1
1,bretton,1,0,0,1
1,bridgeport,0,0,1,1
1,broadcast,0,0,1,1
1,bronze,0,0,1,1
1,brutal,0,0,1,1
1,buckwheat,0,0,1,1
1,budonga,0,0,1,1
1,bulky,0,0,1,1
1,bump,0,0,1,1
1,bunny,0,0,1,1
1,burchell's,0,0,1,1
1,burrhel,0,0,1,1
1,burtch,0,0,1,1
1,bushbuck,0,0,1,1
1,bust,1,0,0,1
1,buyback,1,0,0,1
1,c.c,0,0,1,1
1,c.h.b,0,0,1,1
1,c.l,0,0,1,1
1,c.v.r,0,0,1,1
1,c.w,0,0,1,1
1,cable,0,0,1,1
1,californicus,0,0,1,1
1,calliste,0,0,1,1
1,calm,0,0,1,1
1,campion,0,0,1,1
1,canary,0,0,1,1
1,cane,0,0,1,1
1,canker,0,0,1,1
1,cannon,0,0,1,1
1,capability,0,1,0,1
1,capitalist,1,0,0,1
1,captain,0,0,1,1
1,cardinal,0,0,1,1
1,cardinalis,0,0,1,1
1,carleton,0,0,1,1
1,carlos,0,0,1,1
1,carnival,0,0,1,1
1,carnivore,0,0,1,1
1,carryforward,1,0,0,1
1,caspar,0,0,1,1
1,casual,0,0,1,1
1,catalo,0,0,1,1
1,catbird,0,0,1,1
1,catbirds,0,0,1,1
1,catskills,0,0,1,1
1,caution,0,0,1,1
1,cavern,0,0,1,1
1,cboe,1,0,0,1
1,ceil,1,0,0,1
1,ceteris,1,0,0,1
1,ceylon,0,0,1,1
1,chair,0,0,1,1
1,charadrius,0,0,1,1
1,chargeable,0,0,1,1
1,cheney,0,0,1,1
1,chickadees,0,0,1,1
1,chimpanzee,0,0,1,1
1,chinchilla,0,0,1,1
1,chirp,0,0,1,1
1,cholera,0,0,1,1
1,christchurch,0,0,1,1
1,christmas,0,0,1,1
1,chunk,0,0,1,1
1,churn,1,0,0,1
1,cistern,0,0,1,1
1,civet,0,0,1,1
1,clamour,0,0,1,1
1,clap,0,0,1,1
1,clearwater,0,0,1,1
1,climax,0,0,1,1
1,clinton,0,0,1,1
1,coarse,0,0,1,1
1,coase,1,0,0,1
1,cobra,0,0,1,1
1,cocoon,0,0,1,1
1,coder,0,1,0,1
1,cody,0,0,1,1
1,coinsurance,1,0,0,1
1,colaptes,0,0,1,1
1,collaborate,0,1,0,1
1,collier,0,0,1,1
1,comity,0,0,1,1
1,commence,0,0,1,1
1,commonplace,0,0,1,1
1,communism,1,0,0,1
1,component,0,1,0,1
1,compose,0,0,1,1
1,computation,0,0,1,1
1,computer,0,1,0,1
1,concealment,0,0,1,1
1,conceive,0,0,1,1
1,conception,0,0,1,1
1,confession,0,0,1,1
1,confide,0,0,1,1
1,confirmation,1,0,0,1
1,confiscate,0,0,1,1
1,conscientiously,0,0,1,1
1,consensus,1,0,0,1
1,conservatively,0,0,1,1
1,consolidate,1,0,0,1
1,consolidation,1,0,0,1
1,consort,0,0,1,1
1,construe,0,0,1,1
1,consummation,0,0,1,1
1,contemplate,0,0,1,1
1,conversant,0,0,1,1
1,convexity,1,0,0,1
1,cool,0,0,1,1
1,coolly,0,0,1,1
1,cooper's,0,0,1,1
1,cope,0,0,1,1
1,cornerstone,0,0,1,1
1,corollary,0,0,1,1
1,corpse,0,0,1,1
1,correspond,0,0,1,1
1,cortlandt,0,0,1,1
1,counterpart,0,0,1,1
1,countryman,0,0,1,1
1,courageous,0,0,1,1
1,courtesy,0,0,1,1
1,cove,0,0,1,1
1,cowboy,0,0,1,1
1,cox,0,0,1,1
1,crab,0,0,1,1
1,cradock,0,0,1,1
1,craig,0,0,1,1
1,crake,0,0,1,1
1,cramer,1,0,0,1
1,crandall,0,0,1,1
1,crave,0,0,1,1
1,crawl,0,0,1,1
1,cree,0,0,1,1
1,crowdsourcing,0,1,0,1
1,cub,0,0,1,1
1,cuban,0,0,1,1
1,cucumber,0,0,1,1
1,culmination,0,0,1,1
1,culprit,0,0,1,1
1,cultivation,0,0,1,1
1,cuthbert,0,0,1,1
1,cutworm,0,0,1,1
1,cypher,0,0,1,1
1,cyrus,0,0,1,1
1,d.c,0,0,1,1
1,dakotas,0,0,1,1
1,dangerously,0,0,1,1
1,darken,0,0,1,1
1,darkie,0,0,1,1
1,dash,0,0,1,1
1,dawson,0,0,1,1
1,daytime,0,0,1,1
1,dean,0,0,1,1
1,debar,0,0,1,1
1,debatable,0,0,1,1
1,decently,0,0,1,1
1,dedication,0,0,1,1
1,deem,0,0,1,1
1,defensive,1,0,0,1
1,deferral,1,0,0,1
1,deflator,1,0,0,1
1,defray,0,0,1,1
1,delicacy,0,0,1,1
1,democrat,0,0,1,1
1,demographics,1,0,0,1
1,denmead,0,0,1,1
1,dependent,1,0,0,1
1,deplete,0,0,1,1
1,deplorable,0,0,1,1
1,depot,0,0,1,1
1,dept,0,0,1,1
1,deregulation,1,0,0,1
1,designate,0,0,1,1
1,desolation,0,0,1,1
1,despatch,0,0,1,1
1,desperately,0,0,1,1
1,despoil,0,0,1,1
1,detect,0,0,1,1
1,devaluation,1,0,0,1
1,developer,0,1,0,1
1,devolve,0,0,1,1
1,dickcissel,0,0,1,1
1,diego,0,0,1,1
1,dike,0,0,1,1
1,dilemma,1,0,0,1
1,diligent,0,0,1,1
1,dilute,1,0,0,1
1,dilution,1,0,0,1
1,dimension,0,0,1,1
1,dimock,0,0,1,1
1,dinar,1,0,0,1
1,dingy,0,0,1,1
1,dinner,0,0,1,1
1,disadvantage,0,0,1,1
1,disclose,0,0,1,1
1,diseased,0,0,1,1
1,diseconomies,1,0,0,1
1,disequilibrium,1,0,0,1
1,dish,0,0,1,1
1,disinflation,1,0,0,1
1,disintermediation,1,0,0,1
1,dislike,0,0,1,1
1,dismemberment,1,0,0,1
1,disquiet,0,0,1,1
1,disruptive,1,0,0,1
1,disseminate,0,1,0,1
1,distinction,0,0,1,1
1,ditmars,0,0,1,1
1,divergence,1,0,0,1
1,divine,0,0,1,1
1,documentation,1,0,0,1
1,dod,0,0,1,1
1,dominicus,0,0,1,1
1,don't,0,0,1,1
1,donate,0,0,1,1
1,donor,0,0,1,1
1,dot,0,0,1,1
1,dotcom,1,0,0,1
1,doth,0,0,1,1
1,downright,0,0,1,1
1,downtrodden,0,0,1,1
1,drawdown,1,0,0,1
1,drink,0,0,1,1
1,droll,0,0,1,1
1,drought,0,0,1,1
1,drown,0,0,1,1
1,ducks,0,0,1,1
1,dugong,0,0,1,1
1,duplicate,0,0,1,1
1,duplication,0,1,0,1
1,dusky,0,0,1,1
1,dust,0,0,1,1
1,dweller,0,0,1,1
1,dwelling,0,0,1,1
1,e.p,0,0,1,1
1,earle,0,0,1,1
1,earner,1,0,0,1
1,earnestly,0,0,1,1
1,earthquake,0,0,1,1
1,eave,0,0,1,1
1,ebit,1,0,0,1
1,econometrics,1,0,0,1
1,economicus,1,0,0,1
1,edgell,0,0,1,1
1,edition,0,0,1,1
1,editorial,0,1,0,1
1,educated,0,0,1,1
1,effectually,0,0,1,1
1,egretta,0,0,1,1
1,eight,0,0,1,1
1,elementary,0,0,1,1
1,elephas,0,0,1,1
1,elizabeth,0,0,1,1
1,elrod,0,0,1,1
1,emanate,0,0,1,1
1,emeu,0,0,1,1
1,emphatically,0,0,1,1
1,endorse,0,0,1,1
1,engulf,1,0,0,1
1,enlightenment,0,0,1,1
1,enron,1,0,0,1
1,entangle,0,0,1,1
1,enthusiasm,0,0,1,1
1,entomology,0,0,1,1
1,entrance,0,0,1,1
1,enumeration,0,0,1,1
1,epistemology,0,1,0,1
1,equanimity,0,0,1,1
1,espeut,0,0,1,1
1,esq,0,0,1,1
1,estes,0,0,1,1
1,ethereum,1,0,0,1
1,eurocurrency,1,0,0,1
1,eurodollar,1,0,0,1
1,evening,0,0,1,1
1,everywhere,0,0,1,1
1,examiner,0,0,1,1
1,excise,1,0,0,1
1,excitement,0,0,1,1
1,exogenous,1,0,0,1
1,expressly,0,0,1,1
1,extensible,1,0,0,1
1,extensively,0,0,1,1
1,extenuate,0,0,1,1
1,external,1,0,0,1
1,extract,0,0,1,1
1,exuberance,1,0,0,1
1,f.c,0,0,1,1
1,f.t,0,0,1,1
1,fabulous,0,0,1,1
1,facts,0,0,1,1
1,fade,0,0,1,1
1,fairness,0,1,0,1
1,faith,1,0,0,1
1,fame,0,0,1,1
1,fantastic,0,0,1,1
1,fashionable,0,0,1,1
1,fastness,0,0,1,1
1,faulty,0,0,1,1
1,feeder,1,0,0,1
1,ferdinand,0,0,1,1
1,ferry,0,0,1,1
1,feudal,0,0,1,1
1,few,0,0,1,1
1,fickle,0,0,1,1
1,fiction,0,0,1,1
1,fiddle,0,0,1,1
1,fieldfare,0,0,1,1
1,fiendish,0,0,1,1
1,fifteen,0,0,1,1
1,findable,0,1,0,1
1,finley,0,0,1,1
1,fisherman,0,0,1,1
1,fishy,0,0,1,1
1,flame,0,0,1,1
1,fleming,0,0,1,1
1,flicker,0,0,1,1
1,flood,0,0,1,1
1,florence,0,0,1,1
1,flourish,0,0,1,1
1,flower,0,0,1,1
1,folk,0,0,1,1
1,foolishly,0,0,1,1
1,foray,0,0,1,1
1,forbes,0,0,1,1
1,forceful,0,0,1,1
1,foredoomed,0,0,1,1
1,forensic,1,0,0,1
1,foresight,0,0,1,1
1,forethought,0,0,1,1
1,forgiveness,1,0,0,1
1,forma,1,0,0,1
1,formally,0,0,1,1
1,fossil,0,0,1,1
1,fraction,0,0,1,1
1,fractional,1,0,0,1
1,fragmentary,0,0,1,1
1,franchise,1,0,0,1
1,fraser,0,0,1,1
1,frazer,0,0,1,1
1,freight,1,0,0,1
1,freycinet,0,0,1,1
1,frick,0,0,1,1
1,frictional,1,0,0,1
1,friedman,1,0,0,1
1,friendship,0,0,1,1
1,fro,0,0,1,1
1,frost,0,0,1,1
1,functional,1,0,0,1
1,functionality,0,1,0,1
1,g.e,0,0,1,1
1,gaap,1,0,0,1
1,gadwall,0,0,1,1
1,gallery,0,0,1,1
1,ganges,0,0,1,1
1,gann,1,0,0,1
1,gaol,0,0,1,1
1,gaspe,0,0,1,1
1,gaspesian,0,0,1,1
1,gazette,0,0,1,1
1,gemsbok,0,0,1,1
1,gentle,0,0,1,1
1,gentlemanly,0,0,1,1
1,geo,0,0,1,1
1,geography,0,1,0,1
1,geological,0,0,1,1
1,gerard,0,0,1,1
1,gerhardt,0,0,1,1
1,get,0,0,1,1
1,gibb,0,0,1,1
1,giffen,1,0,0,1
1,gigantic,0,0,1,1
1,gigas,0,0,1,1
1,gila,0,0,1,1
1,gild,1,0,0,1
1,gini,1,0,0,1
1,glade,0,0,1,1
1,gladly,0,0,1,1
1,glare,0,0,1,1
1,globalisation,1,0,0,1
1,gm,0,0,1,1
1,gnp,1,0,0,1
1,goding,0,0,1,1
1,going,0,0,1,1
1,golf,0,0,1,1
1,gone,0,0,1,1
1,goodly,0,0,1,1
1,google,1,0,0,1
1,gorilla,0,0,1,1
1,goshawk,0,0,1,1
1,gosse,0,0,1,1
1,graaff,0,0,1,1
1,grande,0,0,1,1
1,grape,0,0,1,1
1,grateful,0,0,1,1
1,gravely,0,0,1,1
1,greek,1,0,0,1
1,greenback,1,0,0,1
1,greenwing,0,0,1,1
1,gregarious,0,0,1,1
1,gresham,1,0,0,1
1,grevy,0,0,1,1
1,grid,1,0,0,1
1,grievous,0,0,1,1
1,grisly,0,0,1,1
1,guadaloupe,0,0,1,1
1,guano,0,0,1,1
1,guarantor,1,0,0,1
1,guessaz,0,0,1,1
1,gunpowder,0,0,1,1
1,gunshot,0,0,1,1
1,gurkha,0,0,1,1
1,gwibi,0,0,1,1
1,h.n,0,0,1,1
1,habitable,0,0,1,1
1,habitat,0,0,1,1
1,habitually,0,0,1,1
1,haled,0,0,1,1
1,hall,0,0,1,1
1,halloween,1,0,0,1
1,handcuff,1,0,0,1
1,handshake,1,0,0,1
1,handy,0,0,1,1
1,harami,1,0,0,1
1,harassment,0,0,1,1
1,hardship,1,0,0,1
1,hargeis,0,0,1,1
1,harlequin,0,0,1,1
1,harvest,1,0,0,1
1,hash,1,0,0,1
1,hatchery,0,0,1,1
1,hate,0,0,1,1
1,hawala,1,0,0,1
1,hawfinches,0,0,1,1
1,hayek,1,0,0,1
1,hearing,0,0,1,1
1,helicopter,1,0,0,1
1,henshaw,0,0,1,1
1,herald,0,0,1,1
1,hereinafter,0,0,1,1
1,herfindahl,1,0,0,1
1,hero,1,0,0,1
1,hershey,0,0,1,1
1,hew,0,0,1,1
1,highlight,0,1,0,1
1,hilltop,0,0,1,1
1,him,0,0,1,1
1,hind,0,0,1,1
1,hipaa,1,0,0,1
1,hirschman,1,0,0,1
1,hkma,1,0,0,1
1,hoa,1,0,0,1
1,hodge,0,0,1,1
1,holdover,1,0,0,1
1,holman,0,0,1,1
1,homemade,1,0,0,1
1,homo,1,0,0,1
1,honesty,0,0,1,1
1,hop,0,0,1,1
1,hopkins,0,0,1,1
1,hopper,0,0,1,1
1,horticulture,0,0,1,1
1,hospital,1,0,0,1
1,hotly,0,0,1,1
1,hourly,0,0,1,1
1,hsa,1,0,0,1
1,hub,1,0,0,1
1,hubbert,1,0,0,1
1,hubert,0,0,1,1
1,hud,1,0,0,1
1,hum,0,0,1,1
1,humankind,0,1,0,1
1,humiliate,0,0,1,1
1,hurd,0,0,1,1
1,huron,0,0,1,1
1,husk,0,0,1,1
1,hustle,0,0,1,1
1,hypothecation,1,0,0,1
1,hysteresis,1,0,0,1
1,ib,1,0,0,1
1,iberia,0,0,1,1
1,ichimoku,1,0,0,1
1,ico,1,0,0,1
1,icy,0,0,1,1
1,identifiable,1,0,0,1
1,ilion,0,0,1,1
1,illimitable,0,0,1,1
1,illuminate,0,0,1,1
1,illusion,1,0,0,1
1,ilo,1,0,0,1
1,imbalance,1,0,0,1
1,imf,1,0,0,1
1,imitation,0,0,1,1
1,immune,0,0,1,1
1,impair,1,0,0,1
1,impairment,1,0,0,1
1,impenetrable,0,0,1,1
1,imperil,0,0,1,1
1,impound,0,0,1,1
1,imprison,0,0,1,1
1,improper,0,0,1,1
1,impute,1,0,0,1
1,incentivize,0,1,0,1
1,inclination,0,0,1,1
1,incompatible,0,0,1,1
1,incomplete,0,0,1,1
1,inconnu,0,0,1,1
1,incorporation,1,0,0,1
1,incumbent,1,0,0,1
1,incurable,0,0,1,1
1,indefinitely,0,0,1,1
1,independently,0,0,1,1
1,indexation,1,0,0,1
1,indicus,0,0,1,1
1,indignant,0,0,1,1
1,indignation,0,0,1,1
1,indiscretion,0,0,1,1
1,indiscriminately,0,0,1,1
1,indispensable,0,0,1,1
1,indolent,0,0,1,1
1,indomitable,0,0,1,1
1,industrialization,1,0,0,1
1,industrious,0,0,1,1
1,ineffective,0,0,1,1
1,inequitable,0,1,0,1
1,inevitably,0,0,1,1
1,infect,0,0,1,1
1,infinitesimal,0,0,1,1
1,inflexible,0,0,1,1
1,influx,0,0,1,1
1,informer,0,0,1,1
1,injurious,0,0,1,1
1,innovator,0,1,0,1
1,insensible,0,0,1,1
1,insert,0,0,1,1
1,insolvency,1,0,0,1
1,instruct,0,0,1,1
1,instrumental,0,0,1,1
1,insult,0,0,1,1
1,integral,0,1,0,1
1,intensify,0,0,1,1
1,interaction,0,1,0,1
1,interference,0,0,1,1
1,intermediary,1,0,0,1
1,intermediate,1,0,0,1
1,interrupt,0,0,1,1
1,intraday,1,0,0,1
1,introducer,0,0,1,1
1,invincible,0,0,1,1
1,involvement,0,1,0,1
1,ird,1,0,0,1
1,ireland,0,0,1,1
1,iroquois,0,0,1,1
1,irrational,1,0,0,1
1,irritation,0,0,1,1
1,isda,1,0,0,1
1,iskoot,0,0,1,1
1,islet,0,0,1,1
1,ism,1,0,0,1
1,iso,1,0,0,1
1,itemise,1,0,0,1
1,j.a,0,0,1,1
1,j.d,0,0,1,1
1,j.h,0,0,1,1
1,j.j,0,0,1,1
1,j.l,0,0,1,1
1,j.p,0,0,1,1
1,j.w,0,0,1,1
1,jaguar,0,0,1,1
1,jarrow,1,0,0,1
1,java,0,0,1,1
1,jesse,1,0,0,1
1,jim,1,0,0,1
1,joaquin,0,0,1,1
1,jobi,0,0,1,1
1,jobless,1,0,0,1
1,jointly,1,0,0,1
1,jordan,0,0,1,1
1,josiah,0,0,1,1
1,joyous,0,0,1,1
1,jubaland,0,0,1,1
1,jubilee,0,0,1,1
1,judd,0,0,1,1
1,juggle,0,0,1,1
1,jumna,0,0,1,1
1,juncture,0,0,1,1
1,junk,1,0,0,1
1,jury,0,0,1,1
1,kaegebehn,0,0,1,1
1,kaibab,0,0,1,1
1,kamchatka,0,0,1,1
1,karl,1,0,0,1
1,kenai,0,0,1,1
1,kenhardt,0,0,1,1
1,kennard,0,0,1,1
1,kenneth,1,0,0,1
1,kermit,0,0,1,1
1,keuka,0,0,1,1
1,keynes,1,0,0,1
1,kicker,1,0,0,1
1,kijun,1,0,0,1
1,kin,1,0,0,1
1,kinglet,0,0,1,1
1,kitchen,0,0,1,1
1,kiwi,1,0,0,1
1,kleinschmidt,0,0,1,1
1,knock,1,0,0,1
1,kondratieff,1,0,0,1
1,kootenay,0,0,1,1
1,korea,1,0,0,1
1,l.m,0,0,1,1
1,l.s,0,0,1,1
1,laboriously,0,0,1,1
1,lace,0,0,1,1
1,lacks,0,0,1,1
1,ladder,1,0,0,1
1,ladismith,0,0,1,1
1,laffer,1,0,0,1
1,landowner,0,0,1,1
1,lands,0,0,1,1
1,last,0,0,1,1
1,latitude,0,0,1,1
1,launch,0,0,1,1
1,launder,1,0,0,1
1,lawmaking,0,0,1,1
1,layoff,1,0,0,1
1,lazy,0,0,1,1
1,lbo,1,0,0,1
1,leaflet,0,0,1,1
1,lean,1,0,0,1
1,lee,0,0,1,1
1,legalise,0,0,1,1
1,lemur,0,0,1,1
1,leopold,0,0,1,1
1,less,0,0,1,1
1,liana,0,0,1,1
1,liar,1,0,0,1
1,liberalisation,1,0,0,1
1,library,0,0,1,1
1,likewise,0,0,1,1
1,lindsay,0,0,1,1
1,linear,1,0,0,1
1,lip,0,0,1,1
1,listen,0,0,1,1
1,literary,0,0,1,1
1,lively,0,0,1,1
1,living,0,0,1,1
1,livingstone,0,0,1,1
1,llc,1,0,0,1
1,lloyd,1,0,0,1
1,loom,0,0,1,1
1,loon,0,0,1,1
1,loyalty,1,0,0,1
1,ltc,1,0,0,1
1,ltv,1,0,0,1
1,luangwa,0,0,1,1
1,lunch,1,0,0,1
1,lydekker,0,0,1,1
1,lyman,0,0,1,1
1,lyndonville,0,0,1,1
1,m.p,0,0,1,1
1,mac,1,0,0,1
1,mackay,0,0,1,1
1,mackensen,0,0,1,1
1,macoun,0,0,1,1
1,macroeconomic,1,0,0,1
1,madness,0,0,1,1
1,madre,0,0,1,1
1,maid,0,0,1,1
1,mainstream,0,1,0,1
1,maj,0,0,1,1
1,malayana,0,0,1,1
1,malice,0,0,1,1
1,mallee,0,0,1,1
1,mammalian,0,0,1,1
1,mammoth,0,0,1,1
1,mandarin,0,0,1,1
1,many,0,0,1,1
1,marauder,0,0,1,1
1,margaret,0,0,1,1
1,maritime,1,0,0,1
1,marksmanship,0,0,1,1
1,martha,0,0,1,1
1,marvel,0,0,1,1
1,marx,1,0,0,1
1,mashonaland,0,0,1,1
1,mason,0,0,1,1
1,mat,0,0,1,1
1,mauritius,0,0,1,1
1,maxim,0,0,1,1
1,maynard,1,0,0,1
1,mbo,1,0,0,1
1,mcbride,0,0,1,1
1,mcdonald,0,0,1,1
1,meantime,0,0,1,1
1,mechanic,0,0,1,1
1,mechanical,0,0,1,1
1,medal,0,0,1,1
1,medical,1,0,0,1
1,mediterranean,0,0,1,1
1,megantic,0,0,1,1
1,megatherium,0,0,1,1
1,meloy,0,0,1,1
1,memorandum,1,0,0,1
1,men,0,0,1,1
1,menu,1,0,0,1
1,mercantile,1,0,0,1
1,mercantilism,1,0,0,1
1,mercenary,0,0,1,1
1,merchandise,1,0,0,1
1,merkel,0,0,1,1
1,mesa,0,0,1,1
1,message,0,0,1,1
1,metallic,0,0,1,1
1,mex,0,0,1,1
1,mexicanus,0,0,1,1
1,mezzanine,1,0,0,1
1,miasmatic,0,0,1,1
1,michael,1,0,0,1
1,micropalama,0,0,1,1
1,microscope,0,0,1,1
1,middlesex,0,0,1,1
1,midway,0,0,1,1
1,mifid,1,0,0,1
1,militate,0,0,1,1
1,milk,0,0,1,1
1,millions,0,0,1,1
1,milton,1,0,0,1
1,minnie,0,0,1,1
1,minutilla,0,0,1,1
1,mirso,0,0,1,1
1,misdemeanour,0,0,1,1
1,miserable,0,0,1,1
1,misinformation,0,1,0,1
1,moat,1,0,0,1
1,monachus,0,0,1,1
1,monarch,0,0,1,1
1,monday,1,0,0,1
1,monetarist,1,0,0,1
1,mongolia,0,0,1,1
1,monkey,0,0,1,1
1,monopsony,1,0,0,1
1,monster,0,0,1,1
1,mont,0,0,1,1
1,monterey,0,0,1,1
1,moor,0,0,1,1
1,mosca,0,0,1,1
1,motion,0,0,1,1
1,motley,0,0,1,1
1,mountainous,0,0,1,1
1,mover,1,0,0,1
1,mrp,1,0,0,1
1,msci,1,0,0,1
1,multilingual,0,1,0,1
1,multitude,0,0,1,1
1,municipal,1,0,0,1
1,muscle,0,0,1,1
1,musket,0,0,1,1
1,musquash,0,0,1,1
1,n.h,0,0,1,1
1,nafta,1,0,0,1
1,naic,1,0,0,1
1,namaqualand,0,0,1,1
1,nantucket,0,0,1,1
1,natal,0,0,1,1
1,nationalisation,1,0,0,1
1,nav,1,0,0,1
1,nda,1,0,0,1
1,nds,1,0,0,1
1,necessary,0,0,1,1
1,need,0,0,1,1
1,negotiate,1,0,0,1
1,neoclassical,1,0,0,1
1,nestle,0,0,1,1
1,nestling,0,0,1,1
1,netters,0,0,1,1
1,nevadas,0,0,1,1
1,newport,0,0,1,1
1,nfa,1,0,0,1
1,nic,1,0,0,1
1,nicol,0,0,1,1
1,niesr,1,0,0,1
1,nightfall,0,0,1,1
1,nikkei,1,0,0,1
1,noblesse,0,0,1,1
1,noise,1,0,0,1
1,noisy,0,0,1,1
1,nonaccrual,1,0,0,1
1,noncurrent,1,0,0,1
1,nonparametric,1,0,0,1
1,nonperforming,1,0,0,1
1,nook,0,0,1,1
1,noose,0,0,1,1
1,norboe,0,0,1,1
1,normative,1,0,0,1
1,norris,0,0,1,1
1,nothing,0,0,1,1
1,noticeable,0,0,1,1
1,notional,1,0,0,1
1,npv,1,0,0,1
1,null,1,0,0,1
1,numerously,0,0,1,1
1,nweru,0,0,1,1
1,nyiro,0,0,1,1
1,obedience,0,0,1,1
1,obispo,0,0,1,1
1,obliterate,0,0,1,1
1,obvious,0,0,1,1
1,oca,1,0,0,1
1,occ,1,0,0,1
1,ocelot,0,0,1,1
1,odocoileus,0,0,1,1
1,oecd,1,0,0,1
1,offline,1,0,0,1
1,ointment,0,0,1,1
1,okun,1,0,0,1
1,ol,1,0,0,1
1,omnibus,1,0,0,1
1,onset,0,0,1,1
1,ontology,0,1,0,1
1,opco,1,0,0,1
1,opex,1,0,0,1
1,opponent,0,0,1,1
1,optimum,1,0,0,1
1,orinoco,0,0,1,1
1,orlady,0,0,1,1
1,ornithology,0,0,1,1
1,oscar,0,0,1,1
1,ostrich,0,0,1,1
1,out,0,0,1,1
1,outlaw,0,0,1,1
1,outside,0,0,1,1
1,overestimate,0,0,1,1
1,overhang,1,0,0,1
1,overheat,1,0,0,1
1,overshoot,1,0,0,1
1,overstock,0,0,1,1
1,overtake,0,0,1,1
1,p.p,0,0,1,1
1,pac,1,0,0,1
1,palace,0,0,1,1
1,palm,0,0,1,1
1,panhandle,0,0,1,1
1,panorama,0,0,1,1
1,parachute,1,0,0,1
1,parade,0,0,1,1
1,paralysis,0,0,1,1
1,paramount,0,1,0,1
1,parental,0,0,1,1
1,paribus,1,0,0,1
1,partially,0,0,1,1
1,passerina,0,0,1,1
1,passerine,0,0,1,1
1,pathfinder,0,0,1,1
1,patriotic,0,0,1,1
1,patroled,0,0,1,1
1,payback,1,0,0,1
1,payee,1,0,0,1
1,peaceful,0,0,1,1
1,pear,0,0,1,1
1,pelidna,0,0,1,1
1,pellett,0,0,1,1
1,pen,0,0,1,1
1,penalties,0,0,1,1
1,penn,0,0,1,1
1,pennock,0,0,1,1
1,per,0,0,1,1
1,perceptible,0,0,1,1
1,perch,0,0,1,1
1,percy,0,0,1,1
1,periodic,1,0,0,1
1,periodical,0,0,1,1
1,periods,0,0,1,1
1,perpendicular,0,0,1,1
1,perry,0,0,1,1
1,pester,0,0,1,1
1,phalanx,0,0,1,1
1,phalaropes,0,0,1,1
1,philippines,0,0,1,1
1,photo,0,0,1,1
1,photographer,0,0,1,1
1,physically,0,0,1,1
1,pica,0,0,1,1
1,pickhardt,0,0,1,1
1,pie,0,0,1,1
1,pilgrim,0,0,1,1
1,pill,1,0,0,1
1,pinch,0,0,1,1
1,pinnacle,0,0,1,1
1,pitifully,0,0,1,1
1,placement,1,0,0,1
1,planet,0,1,0,1
1,planner,1,0,0,1
1,plantain,0,0,1,1
1,plantation,0,0,1,1
1,plate,0,0,1,1
1,plea,0,0,1,1
1,pleistocene,0,0,1,1
1,poach,0,0,1,1
1,poey,0,0,1,1
1,pointedly,0,0,1,1
1,poisonous,0,0,1,1
1,polar,0,0,1,1
1,policeman,0,0,1,1
1,policymaker,0,1,0,1
1,pollute,0,0,1,1
1,pongola,0,0,1,1
1,ponzi,1,0,0,1
1,porter,1,0,0,1
1,porto,0,0,1,1
1,pos,1,0,0,1
1,potent,0,0,1,1
1,practitioner,0,1,0,1
1,precise,0,0,1,1
1,preparation,0,0,1,1
1,pressure,0,0,1,1
